population,tf,network_symbol,matrix_symbol,mor,resolution,focus_tf
CD8,NR0B1,NR5A1,SF1,-1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,IRF1,SLPI,MPI,-1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,SREBF1,GCK,GK,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,TFAP2A,HCRT,PPOX,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,TP53,GDF15,PDF,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,GATA4,AMH,MIF,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,NR5A1,AMH,MIF,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,SRY,AMH,MIF,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,WT1,AMH,MIF,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,ZNF354C,AMH,MIF,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,PDX1,IAPP,DAP,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,RELA,GC,DBP,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,STAT5B,GCK,GK,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,HSF1,HSP90B2P,TRAP1,1,rejected_symbol_belongs_to_another_gene,TRUE
CD8,EGR1,KLF5,CKLF,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,TTF1,NKX2-1,TTF1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,NR5A1,AKR1B10,ARL1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,SP1,AKR1B10,ARL1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,NR0B1,AMH,MIF,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,SOX9,AMH,MIF,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,MTF1,PGF,PIGF,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,ENO1,MBL2,MBP,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,MYC,MBL2,MBP,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,SP1,GDF15,PDF,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,SP3,GDF15,PDF,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,FOXM1,GCK,GK,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,HNF1A,GCK,GK,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,HNF1A,SLCO1B1,LST1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,SMAD3,SELENOP,SELP,-1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,SP1,MMP28,MMP25,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,SP3,MMP28,MMP25,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,NKX2-1,NKX2-1,TTF1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,HNF1B,TTR,TTN,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,PDX1,GCK,GK,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,NFIC,CEL,LIPA,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,SSRP1,CEL,LIPA,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,NR1I2,SLCO1B1,LST1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,KLF5,GC,DBP,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,SP3,GC,DBP,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,SP1,GC,DBP,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,ONECUT1,GCK,GK,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,MTA2,SELENOP,SELP,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,STAT1,HSP90B2P,TRAP1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,NEUROD1,GCK,GK,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,MBD2,DPEP1,MBD1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,KLF5,KLF5,CKLF,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,SOX8,AMH,MIF,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,TP53,DSC3,DSC1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,YY1,CCL13,SCYL1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,NR5A2,CEL,LIPA,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,KLF4,IAPP,DAP,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,ESR1,HSP90B2P,TRAP1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,JUN,GC,DBP,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,MYOG,MYL1,MLC1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,ESR1,AMH,MIF,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,ESR2,AMH,MIF,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,FOXD1,PGF,PIGF,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,FOXG1,PGF,PIGF,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,HNF1A,IAPP,DAP,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,MAZ,IAPP,DAP,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,HIF1A,GCK,GK,1,rejected_symbol_belongs_to_another_gene,TRUE
CD8,HNF4A,GCK,GK,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,EGR1,GDF15,PDF,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,SSRP1,GDF15,PDF,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,FOXA2,SLCO1B1,LST1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,NRF1,IAPP,DAP,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,NR0B2,GCK,GK,-1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,CEBPA,DSC3,DSC1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,CEBPB,DSC3,DSC1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,CEBPG,DSC3,DSC1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,PAX6,GCK,GK,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,SMAD4,NKX2-1,TTF1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,SP1,NKX2-1,TTF1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,GLI2,FOXE1,TTF2,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,NR3C1,SLPI,MPI,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,TFCP2,DPEP1,MBD1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,ZGLP1,IAPP,DAP,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,FOXA2,IAPP,DAP,-1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,ATF3,GDF15,PDF,1,rejected_symbol_belongs_to_another_gene,TRUE
CD8,YBX1,MMP12,MME,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,RELA,GDF15,PDF,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,CDX1,IAPP,DAP,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,CDX2,IAPP,DAP,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,SSRP1,IAPP,DAP,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,CREB1,MUSK,FADS1,-1,rejected_symbol_belongs_to_another_gene,TRUE
CD8,MYOD1,MUSK,FADS1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,NRG1,HSP90B2P,TRAP1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,CEBPB,KLF5,CKLF,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,MYF5,RRAD,RAD1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,MYOD1,RRAD,RAD1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,TP53,HSP90B2P,TRAP1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,NR3C1,TDO2,TPH2,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,SMARCA1,TDO2,TPH2,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,MYOG,MUSK,FADS1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,HR,MUSK,FADS1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,PGR,SLPI,MPI,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,KLF9,SLPI,MPI,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,ZNF148,IAPP,DAP,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,FOXO1,GCK,GK,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,TFAP2A,IAPP,DAP,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,SNAI2,PRSS8,CAP1,-1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,SREBF2,PRSS8,CAP1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,CEBPB,HCRT,PPOX,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,AR,GC,DBP,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,NR6A1,DPEP1,MBD1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,NR4A1,GC,DBP,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,PBX1,NR5A1,SF1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,DLX3,PGF,PIGF,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,WT1,GC,DBP,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,PAX8,HCRT,PPOX,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,TTF1,HCRT,PPOX,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,CREB3,CCL15,SCYL3,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,ONECUT1,TTR,TTN,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,SMARCA1,TTR,TTN,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,MYC,MLXIPL,MLX,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,SP1,GCK,GK,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,SP3,GCK,GK,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,EMX2,SP8,BTD,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,TP53,KLF5,CKLF,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,TP63,GDF15,PDF,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,SP1,KCNA5,HK2,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,PITX1,GDF15,PDF,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,FOXO1,SELENOP,SELP,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,PPARG,GCK,GK,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,GCM1,PGF,PIGF,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,TBP,GC,DBP,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,HIF1A,TNNI3,TNNC1,1,rejected_symbol_belongs_to_another_gene,TRUE
CD8,HIF1A,PGF,PIGF,1,rejected_symbol_belongs_to_another_gene,TRUE
CD8,HR,GDF15,PDF,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,SOX9,NR5A1,SF1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,EGR2,RRAD,RAD1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,TTF1,SFTPA2,PSAP,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,HNF4A,SELENOP,SELP,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,GATA4,TDO2,TPH2,-1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,YY1,TNNI3,TNNC1,-1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,VDR,AMH,MIF,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,AHR,SMOC2,SMAP2,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,MYF5,FOXE1,TTF2,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,CEBPG,AKR1B10,ARL1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,ETS1,AKR1B10,ARL1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,TP53,AKR1B10,ARL1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,TP53,GC,DBP,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,PREB,GCK,GK,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,POU2F1,MLXIPL,MLX,-1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,NR1H3,GCK,GK,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,SP1,MRAP,FGD2,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,NR3C1,SELENOP,SELP,-1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,NR4A2,PTPRU,PTPRO,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,PITX3,PTPRU,PTPRO,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,NFATC3,GC,DBP,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,HNF1A,SLC23A1,SLC23A2,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,HNF1B,SLC23A1,SLC23A2,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,DMRT1,NR5A1,SF1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,CEBPB,GDF15,PDF,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,CREB1,MMP28,MMP25,1,rejected_symbol_belongs_to_another_gene,TRUE
CD8,ESRRA,GCK,GK,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,KLF4,GDF15,PDF,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,RFX3,GCK,GK,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,CDX2,MGAM,MGA,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,CREB1,MGAM,MGA,1,rejected_symbol_belongs_to_another_gene,TRUE
CD8,HNF1A,MGAM,MGA,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,EGR1,PGF,PIGF,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,FOXA1,MLXIPL,MLX,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,FOXA2,MLXIPL,MLX,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,HIF1A,GC,DBP,1,rejected_symbol_belongs_to_another_gene,TRUE
CD8,FOXA2,GCK,GK,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,NR1H3,MLXIPL,MLX,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,ZIC2,SLC6A4,HTT,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,RELA,RAPSN,FADS2,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,HR,RAPSN,FADS2,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,HNF4A,TTR,TTN,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,FOXM1,TTR,TTN,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,HNF1A,TTR,TTN,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,FOXA2,TTR,TTN,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,NR1H3,SLCO1B1,LST1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,NR1H4,SLCO1B1,LST1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,EGR1,GCK,GK,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,EBF1,TAC4,HK1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,NR6A1,HCRT,PPOX,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,TP53,RRAD,RAD1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,FOXO1,IAPP,DAP,-1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,NFE2L2,AKR1B10,ARL1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,SP1,DOK7,FADS3,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,EGR1,RRAD,RAD1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,PGR,KLF5,CKLF,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,HMGA2,KLF5,CKLF,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,USF1,NR5A1,SF1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,USF2,NR5A1,SF1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,MYC,IGF2BP1,ZBP1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,STAT3,KRT17,PC,1,rejected_symbol_belongs_to_another_gene,TRUE
CD8,TFAM,HSP90B2P,TRAP1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,KLF6,GCK,GK,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,AHR,DPEP1,MBD1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,NFE2L2,HSP90B2P,TRAP1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,GFI1,PRG2,MBP,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,ATF4,SLC6A4,HTT,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,NR5A2,GCK,GK,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,PPARG,MOGAT1,MGAT1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,GRHL2,NKX2-1,TTF1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,ZFX,OCRL,INPP5F,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,CRX,IGF2BP1,ZBP1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,HIF1A,IGF2BP1,ZBP1,1,rejected_symbol_belongs_to_another_gene,TRUE
CD8,STAT3,PGF,PIGF,-1,rejected_symbol_belongs_to_another_gene,TRUE
CD8,DNMT1,SFTPA2,PSAP,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,SMAD2,NKX2-1,TTF1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,TFE3,GCK,GK,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,JARID2,MYL1,MLC1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,DNMT1,DPEP1,MBD1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,CREB1,KCNA5,HK2,1,rejected_symbol_belongs_to_another_gene,TRUE
CD8,CAMTA1,HSP90B2P,TRAP1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,PPARA,MBL2,MBP,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,NFAT5,IAPP,DAP,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,SMAD4,CCL15,SCYL3,-1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,PPARG,MRAP,FGD2,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,TP53,NKX2-1,TTF1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,FOXO3,SELENOP,SELP,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,STAT1,SLPI,MPI,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,HSF1,TTR,TTN,1,rejected_symbol_belongs_to_another_gene,TRUE
CD8,XBP1,HSP90B2P,TRAP1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,JUN,MRAP,FGD2,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,FOXA1,TTR,TTN,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,JUN,TTR,TTN,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,THRA,MMP12,MME,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,SP1,ADRA2A,ZNF32,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,HOXB7,IAPP,DAP,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,ISL1,IAPP,DAP,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,NFATC2,RNASE3,RAF1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,FEZF2,IAPP,DAP,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,SP1,NR5A1,SF1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,MYBL2,HSP90B2P,TRAP1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,THRB,MMP12,MME,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,PAX6,PPY,PNP,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,NEUROD1,IAPP,DAP,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,NKX6-1,IAPP,DAP,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,PAX6,IAPP,DAP,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,SP1,SELENOP,SELP,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,GATA2,PRG2,MBP,-1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,USF1,GCK,GK,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,MEF2A,TNNI3,TNNC1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,MEF2C,TNNI3,TNNC1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,MEF2D,TNNI3,TNNC1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,AR,NR5A1,SF1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,JUN,MMP12,MME,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,JUND,MMP12,MME,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,MYC,CCL14,SCYL2,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,SP3,NKX2-1,TTF1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,TAL1,DSC3,DSC1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,NKX2-1,SFTPA1,PSAP,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,FOSL1,MMP12,MME,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,AR,KLF5,CKLF,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,BRCA1,KRT17,PC,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,CEBPE,PRG2,MBP,-1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,CIITA,HLA-DRB3,HLA-DPB1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,CTCF,SLC6A4,HTT,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,FOXA1,NKX2-1,TTF1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,FOXA2,NKX2-1,TTF1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,FOXP2,NKX2-1,TTF1,-1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,GATA4,IAPP,DAP,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,HDAC1,MMP28,MMP25,-1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,MYBL2,PSG1,SP1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,NFKB1,AMH,MIF,1,rejected_symbol_belongs_to_another_gene,TRUE
CD8,NFKB1,CCL13,SCYL1,1,rejected_symbol_belongs_to_another_gene,TRUE
CD8,NFKB1,SFTPA1,PSAP,1,rejected_symbol_belongs_to_another_gene,TRUE
CD8,POU3F2,NKX2-1,TTF1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,PPARG,GDF15,PDF,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,PTF1A,CEL,LIPA,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,RELA,AMH,MIF,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,RELA,CCL13,SCYL1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,RELA,MMP12,MME,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,RELA,SFTPA1,PSAP,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,RFX5,HLA-DRB3,HLA-DPB1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,RFXANK,HLA-DRB3,HLA-DPB1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,RFXAP,HLA-DRB3,HLA-DPB1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,SF1,AMH,MIF,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,SP1,TNNI3,TNNC1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,SPI1,PRG2,MBP,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,STAT1,KRT17,PC,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,STAT5A,CEL,LIPA,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,STAT5B,CEL,LIPA,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,TCF4,DEFA6,DEF6,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,TP53,ANTXR1,ATR,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,TWIST1,GDF15,PDF,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,TWIST2,GDF15,PDF,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,WT1,NR5A1,SF1,-1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,YBX1,SLC6A4,HTT,-1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,YY1,TDO2,TPH2,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,GLI1,AMH,MIF,-1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,GLI1,ARTN,NBN,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,GLI1,FA2H,FAAH,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,GLI1,SMOC2,SMAP2,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,STAT3,SLPI,MPI,1,rejected_symbol_belongs_to_another_gene,TRUE
CD8,CTNNB1,DPEP1,MBD1,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,CTNNB1,KLF5,CKLF,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,CTNNB1,MYH2,MYPOP,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,CTNNB1,NPPC,CNP,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,CTNNB1,SLC7A8,LAT2,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,GLI2,KRT17,PC,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,GLI2,RNASE3,RAF1,-1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,SREBF1,GLYAT,CAT,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,FOXO1,TDO2,TPH2,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,TCF7L2,MYH2,MYPOP,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,LEF1,NPPC,CNP,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,SMAD4,SELENOP,SELP,-1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,STAT5A,KRT17,PC,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,STAT5A,SLPI,MPI,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,STAT5B,KRT17,PC,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,STAT5B,SLPI,MPI,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,THRB,MLXIPL,MLX,1,rejected_symbol_belongs_to_another_gene,FALSE
CD8,FEV,SLC6A4,HTT,1,rejected_symbol_belongs_to_another_gene,FALSE
